,id,target,labels
52,sequence_19406,53.8,19-0-0
53,sequence_19405,48.7,1-0-7
54,sequence_19382,52.0,11-0-7
55,sequence_20067,50.8,5-0-2
56,sequence_19409,51.1,24-0-1
57,sequence_19354,60.0,19-0-0
58,sequence_20040,47.2,23-0-3
59,sequence_19370,51.7,0-0-9
60,sequence_19432,51.0,7-0-9
61,sequence_19371,49.0,4-0-5
62,sequence_19434,48.0,3-0-8
63,sequence_19505,42.4,4-0-5
64,sequence_53070,45.7,16-0-8
65,sequence_19392,50.5,3-0-8
66,sequence_19357,58.5,2-0-0
67,sequence_20056,56.9,14-0-3
68,sequence_19526,49.3,3-0-8
69,sequence_20046,47.4,27-0-2
70,sequence_19443,48.0,11-0-7
71,sequence_19410,49.9,19-0-0
72,sequence_19390,46.3,16-0-8
73,sequence_19439,49.5,24-0-1
74,sequence_20071,44.9,5-0-2
75,sequence_19451,51.0,2-0-0
76,sequence_20041,48.5,22-0-3
77,sequence_19415,52.8,19-0-0
78,sequence_20035,52.5,27-0-2
79,sequence_20051,42.5,26-0-2
80,sequence_19397,49.6,7-0-9
81,sequence_19394,45.4,21-0-5
82,sequence_19374,50.7,16-0-8
83,sequence_19378,52.4,0-0-9
84,sequence_19441,49.0,11-0-7
85,sequence_19433,50.1,7-0-9
86,sequence_20062,57.9,14-0-3
87,sequence_19393,53.7,0-0-9
88,sequence_20065,46.5,23-0-3
89,sequence_19383,50.5,11-0-7
90,sequence_19422,46.6,21-0-5
91,sequence_19495,58.9,7-0-9
92,sequence_19431,50.5,3-0-8
93,sequence_20058,54.9,5-0-2
94,sequence_19488,51.3,3-0-8
95,sequence_19375,49.9,0-0-9
96,sequence_19511,62.4,9-0-0
97,sequence_53065,44.8,17-0-4
98,sequence_53074,48.3,8-0-4
99,sequence_20050,47.9,26-0-2
100,sequence_19515,50.4,1-0-7
101,sequence_20057,51.9,26-0-2
102,sequence_19438,56.1,9-0-0
103,sequence_19486,54.2,7-0-9
104,sequence_19389,44.0,21-0-5
105,sequence_19468,54.8,18-0-7
106,sequence_20068,50.6,14-0-3
107,sequence_19420,40.6,12-0-9
108,sequence_20076,55.7,22-0-3
109,sequence_20070,51.8,5-0-2
110,sequence_19399,47.5,21-0-5
111,sequence_19436,46.4,3-0-8
112,sequence_19492,58.5,3-0-8
113,sequence_19445,45.5,7-0-9
114,sequence_19403,50.9,1-0-7
115,sequence_19428,49.3,24-0-8
116,sequence_19377,50.3,21-0-5
117,sequence_19427,53.8,9-0-0
118,sequence_19521,53.0,3-0-8
119,sequence_20045,48.8,26-0-2
120,sequence_19412,55.3,19-0-0
121,sequence_19508,49.5,4-0-5
122,sequence_53080,50.4,8-0-4
123,sequence_20073,51.0,5-0-2
124,sequence_19442,47.4,24-0-1
125,sequence_53077,43.5,13-0-5
126,sequence_19429,50.9,7-0-9
127,sequence_19416,49.4,0-0-9
128,sequence_20055,46.3,23-0-3
129,sequence_19388,48.4,0-0-9
130,sequence_20049,43.9,27-0-2
131,sequence_20059,52.3,22-0-3
132,sequence_19467,64.4,9-0-0
133,sequence_19373,53.1,3-0-8
134,sequence_19396,43.1,0-0-9
135,sequence_19527,50.1,0-0-9
136,sequence_19435,51.4,3-0-8
137,sequence_53069,50.9,8-0-4
138,sequence_19418,47.2,21-0-5
139,sequence_20075,54.9,27-0-2
140,sequence_19423,61.2,9-0-0
141,sequence_19516,51.9,2-0-0
142,sequence_19512,54.4,9-0-0
143,sequence_19387,47.7,19-0-0
144,sequence_53061,50.6,8-0-4
145,sequence_19448,46.3,18-0-7
146,sequence_19469,50.5,18-0-7
147,sequence_19449,54.3,9-0-0
148,sequence_53063,44.0,17-0-4
149,sequence_19457,43.6,7-0-9
150,sequence_19466,56.9,15-0-1
151,sequence_19494,60.0,3-0-8
152,sequence_19454,43.1,7-0-9
153,sequence_19529,48.8,12-0-5
154,sequence_19426,56.3,2-0-0
155,sequence_19491,48.8,4-0-5
156,sequence_19421,53.0,3-0-8
157,sequence_19514,53.0,13-0-7
158,sequence_19368,56.2,19-0-0
159,sequence_19437,46.7,0-0-9
160,sequence_20044,48.4,22-0-3
161,sequence_19501,57.2,6-0-1
162,sequence_20074,47.1,5-0-2
163,sequence_19395,49.7,3-0-8
164,sequence_19510,47.8,12-0-5
165,sequence_19489,49.1,7-0-9
166,sequence_19440,48.5,11-0-7
167,sequence_19408,51.1,11-0-7
168,sequence_53076,46.3,8-0-4
169,sequence_19372,49.2,3-0-8
170,sequence_19507,46.0,3-0-8
171,sequence_20066,49.9,23-0-3
172,sequence_19524,46.4,4-0-5
173,sequence_19414,54.7,24-0-1
174,sequence_19485,58.0,7-0-9
175,sequence_19384,50.8,19-0-0
176,sequence_19493,50.4,12-0-5
177,sequence_19484,52.0,4-0-5
178,sequence_53073,53.8,8-0-4
179,sequence_20034,52.0,22-0-3
180,sequence_19456,48.0,3-0-8
181,sequence_53067,40.9,17-0-4
182,sequence_19502,59.9,20-0-1
183,sequence_20053,54.7,22-0-3
184,sequence_19355,58.8,11-0-7
185,sequence_19365,53.0,24-0-1
186,sequence_20047,49.9,14-0-3
187,sequence_19528,47.1,12-0-5
188,sequence_19455,44.5,16-0-8
189,sequence_19479,60.8,9-0-0
190,sequence_19452,44.2,16-0-8
191,sequence_19407,49.2,6-0-1
192,sequence_19444,50.7,24-0-1
193,sequence_19499,53.3,15-0-1
194,sequence_19487,55.9,16-0-8
195,sequence_19398,46.2,21-0-5
196,sequence_19424,50.9,9-0-0
197,sequence_20037,57.8,22-0-3
198,sequence_53058,51.2,8-0-6
199,sequence_19458,62.9,15-0-1
200,sequence_19470,61.0,20-0-1
201,sequence_19364,57.1,2-0-0
202,sequence_19366,60.0,20-0-1
203,sequence_19361,55.6,15-0-0
204,sequence_19358,59.1,1-0-7
205,sequence_19360,63.5,9-0-0
206,sequence_19474,64.4,9-0-0
207,sequence_53060,47.9,8-0-4
208,sequence_19473,60.6,15-0-1
209,sequence_19459,59.2,9-0-0
210,sequence_19481,63.1,2-0-0
211,sequence_19465,62.9,9-0-0
212,sequence_19476,62.2,9-0-0
213,sequence_19480,62.8,20-0-1
214,sequence_19463,62.7,2-0-0
215,sequence_19464,62.2,15-0-1
216,sequence_19359,59.3,15-0-1
217,sequence_19350,60.1,9-0-0
218,sequence_19367,61.0,2-0-0
219,sequence_19471,60.0,2-0-0
220,sequence_19475,59.1,15-0-1
221,sequence_19353,64.3,9-0-0
222,sequence_19461,61.2,9-0-0
223,sequence_19483,60.6,2-0-0
224,sequence_19472,59.9,1-0-7
225,sequence_19462,63.2,20-0-1
226,sequence_19362,61.0,19-0-0
227,sequence_19349,58.9,15-0-1
228,sequence_19478,60.1,2-0-0
229,sequence_19351,60.9,2-0-0
230,sequence_19460,61.0,15-0-1
231,sequence_19352,58.5,15-0-1
232,sequence_19482,59.3,24-0-1
233,sequence_19518,61.6,9-0-0
234,sequence_19356,59.0,20-0-1
235,sequence_19503,60.0,2-0-0
236,sequence_19517,61.6,15-0-1
237,sequence_19520,58.7,2-0-0
238,sequence_19385,58.2,19-0-0
239,sequence_19411,58.0,19-0-0
240,sequence_19513,61.0,9-0-0
241,sequence_19413,58.7,2-0-0
242,sequence_53083,51.0,25-0-6
243,sequence_53088,48.0,10-0-6
244,sequence_19381,50.0,11-0-7
245,sequence_53081,53.0,10-0-6
246,sequence_53086,40.0,10-0-6
247,sequence_53087,52.0,25-0-6
248,sequence_19400,43.0,11-0-7
249,sequence_53068,36.0,10-0-6
250,sequence_53072,47.0,25-0-6
251,sequence_53098,42.0,10-0-6
252,sequence_53052,55.0,25-0-6
253,sequence_53084,39.0,10-0-6
254,sequence_53099,53.0,25-0-6
255,sequence_53056,52.0,25-0-6
256,sequence_19347,58.9,6-0-1
257,sequence_19379,50.3,6-0-1
258,sequence_19348,46.7,18-0-7
259,sequence_19380,48.1,18-0-7
260,sequence_19401,47.4,6-0-1
